store_id,location_id,country,city,latitude,longitude,opening_date,square_meters,number_of_employees,monthly_revenue,monthly_costs,monthly_fixed_costs,monthly_variable_costs,population_density,median_household_income,age_under_18_pct,age_18_35_pct,age_35_65_pct,age_over_65_pct,education_low_pct,education_medium_pct,education_high_pct,ethnic_diversity_index,unemployment_rate_pct,median_property_value,number_of_offices_1km,number_of_competitors_1km,average_competitor_pricing,traffic_count_nearby,distance_to_public_transport_km,walkability_score,visibility_index,number_of_parking_lots_200m,parking_occupancy_probability,distance_to_shopping_centers_km,distance_to_tourist_attractions_km,employee_turnover_rate,average_google_rating,average_tripadvisor_rating
STORE_0017,LOC_0017,Germany,Essen,51.40193434027668,7.100146354827025,2021-08-09,134,16,4912.684591755682,3376.1325131549456,1350.4530052619784,2025.6795078929672,2867.7363509064594,38765.63520382855,0.11077864365257191,0.385284820926775,0.2716999633002613,0.23223657212039187,0.22937221953693027,0.2924314066750162,0.47819637378805346,0.26938584709631147,5.196597779323773,382038.5109205063,9,0,3.7613852905656677,687,0.7312534896574653,0.8230921043689611,0.7123595709375071,15,0.1,0.2980526263238351,1.1214329427033187,0.28308899822723776,3.8960781016582424,3.558761599567333
STORE_0018,LOC_0018,France,Nantes,47.24832932979847,-1.5320526410242283,2019-12-08,170,20,19566.59199229662,13472.519663592639,5389.007865437055,8083.511798155583,3811.258491694125,44854.32286239428,0.1881240502024031,0.1897718942360732,0.48726876576025085,0.13483528980127285,0.05300284378202962,0.37489545162750065,0.5721017045904697,0.5628380974349984,7.191205153632078,504430.4770880516,11,3,3.555706192652682,1346,0.8353416289628528,0.4749143753813579,0.8569348800324254,10,0.25104405422612497,0.804597022120351,0.27266169882984986,0.2640941593360543,4.239960671585009,4.864627558153716
STORE_0019,LOC_0019,France,Montpellier,43.613337702203296,3.8228339623435517,2023-03-21,130,16,11574.127495438875,8272.696337039044,3309.078534815618,4963.617802223426,3977.4528738447875,28305.628416305975,0.04712360454693265,0.3886577350388473,0.3414195686202309,0.22279909179398905,0.33480039447555127,0.23239537176320738,0.43280423376124133,0.47114128657677906,8.103567702397907,457206.5043757512,11,3,2.8221340062033224,2217,0.1254215855890686,0.660508846802249,0.8034048275527385,16,0.2257837882227883,1.0831486364329153,0.4426942514371019,0.0933454166897487,4.0967112770478336,4.0259935576241945
STORE_0020,LOC_0020,Germany,Berlin,52.455305606401105,13.349097241814034,2021-12-16,141,19,21701.79943126096,13747.443431858754,5498.977372743502,8248.466059115251,4493.932543044814,80378.2002718419,0.04966955253326069,0.4292804018519774,0.4288642609740771,0.09218578464068478,0.18646048939990764,0.30643464652126506,0.5071048640788272,0.1745225152879783,3.41440802055133,596567.6482941185,9,2,3.5565032979097624,1804,0.764426839219231,0.5348476507703976,0.9139827224931543,12,0.47049058644572944,0.1,3.219997482898665,0.20958714908608084,4.169104895905936,3.555164904217688
STORE_0021,LOC_0021,France,Lille,50.56648765242885,3.113216894713351,2020-08-06,123,16,6748.074857332819,5040.594343583452,2016.237737433381,3024.3566061500715,3503.393158886976,38865.358917766884,0.15229265068630796,0.2359991932213383,0.31341970594969143,0.2982884501426623,0.19530927582564406,0.35555255175777684,0.4491381724165791,0.8840036822204571,5.255068904231798,254839.4226469621,5,0,3.7938291057049467,706,0.7701834168600178,0.6063323105390752,0.767169176749313,10,0.13907353618196575,0.8021862846447654,0.683949246123571,0.26005493487743125,3.931053464334211,4.255928761899401
STORE_0022,LOC_0022,Germany,Cologne,50.907525051833346,6.87186853531268,2013-01-18,132,19,21478.723058615684,13455.914530715903,5382.365812286362,8073.548718429542,3702.9112384117916,54637.395519949634,0.12331098603145509,0.11729970649363902,0.5329726940855414,0.2264166133893645,0.1819059612422278,0.2347740261700271,0.5833200125877451,0.517097901402621,2.5679087658167465,300072.1030139432,8,3,3.547641179391065,1803,0.1891362986579371,0.7994966104390687,0.7225612735621371,15,0.18235053900988424,0.4296025221225901,0.1,0.17317772799688674,4.262947268323876,4.1731052998102385
STORE_0023,LOC_0023,Germany,Berlin,52.613820526028164,13.481757176992684,2014-03-17,89,14,17490.186478616324,10593.877079128742,4237.550831651497,6356.3262474772455,4506.7013986264055,74711.49992277805,0.139079331794166,0.4785990700321771,0.2943048371415193,0.08801676103213762,0.2335008956360946,0.25895060915212587,0.5075484952117796,0.5564258237668723,4.173212160756033,472350.4895942048,12,3,2.9833314317860418,2016,0.9171302836752289,0.2934637152268376,0.9564831473637485,17,0.31544395022109495,0.5494053814277166,1.09096825036236,0.07069129621698092,3.965265943470226,4.038484002789546
STORE_0024,LOC_0024,Germany,Dortmund,51.59915045663904,7.564281564529287,2016-11-07,106,13,5251.237055879226,3342.9043777866646,1337.161751114666,2005.7426266719986,2482.695548476684,42786.913046708425,0.1051783698933618,0.29344443417419397,0.390939075067089,0.21043812086535527,0.22608712525333688,0.3726028339884083,0.4013100407582549,0.3147434698496775,4.289202694760706,386071.3100170012,13,2,3.0376245727887965,1074,0.6315807258888927,0.5758198840088509,0.5470758511373077,17,0.4885164491861126,1.1210661831633653,0.1609816484571792,0.23836580745154531,4.228644691363855,3.8480543531280533
STORE_0025,LOC_0025,France,Paris,48.7913790498439,2.3314484037805316,2020-06-30,113,14,9860.206540014899,7353.823334656577,2941.5293338626307,4412.294000793946,1671.5569265239385,70294.75411187232,0.19711250340042152,0.4236709847440103,0.3005012359427103,0.07871527591285787,0.08500638546152735,0.31518248076723715,0.5998111337712356,0.3750076750529361,3.986899433033715,356478.0942107643,10,4,3.3710610686004188,1237,0.7109689994506563,0.5100051877973579,0.7443499720509745,11,0.4795979812181176,1.640808256908106,0.15727325532956246,0.17965935281214285,4.668749323065317,4.625630896021753
STORE_0026,LOC_0026,Poland,Łódź,51.810847695140815,19.49520412361076,2014-11-13,121,18,13150.301075908721,8535.823576960547,3414.329430784219,5121.494146176328,5039.172110209369,26777.63723175041,0.21868265199088463,0.18236270887941253,0.3899988864407526,0.20895575268895017,0.1603562258469325,0.297078842350548,0.5425649318025195,0.42916583914031003,5.368721199677707,308390.9726397206,10,5,2.8651561280041618,2355,0.5614702686640675,0.7331427023730379,0.7629670463117867,19,0.2729871446563492,1.603225364419294,1.4290212502178288,0.19836686492952887,4.513116587594678,4.315755025638551
STORE_0027,LOC_0027,Germany,Cologne,50.86827918126797,7.0234666249981235,2014-07-19,86,13,5056.097678330856,3343.712525597032,1337.4850102388127,2006.227515358219,4775.5890865988495,34053.84849019497,0.10830684551656242,0.35908979648777795,0.46284019517106545,0.06976316282459427,0.12330431016608193,0.3792650511516294,0.4974306386822887,0.3751894178892458,2.0,249736.3498157388,8,4,3.088471575413639,689,0.29315659258782256,0.527933928837436,0.5001096821892435,9,0.3941535590571045,0.10328051740681402,0.48595438480372566,0.1767973318977815,4.616942818077067,3.905728250315286
STORE_0028,LOC_0028,France,Montpellier,43.55568811436733,3.8214635229645246,2021-02-24,96,14,14815.423076239531,9791.112399561234,3916.4449598244937,5874.667439736741,4316.514648123899,43344.77526158277,0.16459774312641148,0.2493885925592851,0.29682109787263206,0.28919256644167124,0.08156467326520983,0.4270836254375297,0.49135170129726047,0.18139841372133192,7.760117452747055,274044.70197297307,11,3,3.088958677172032,1236,0.44866244853483694,0.7921844239982763,0.8550322590340838,10,0.4743356247633416,0.4395575532233292,0.1,0.180402875452888,4.2949264182508795,4.259292796065539
STORE_0029,LOC_0029,France,Nantes,47.22579488457868,-1.5350120130316594,2013-07-13,107,12,2285.6051796736874,1589.451162365497,635.7804649461989,953.6706974192982,1536.255305360404,32425.893455081714,0.19930947898822904,0.22319937888953184,0.4083975869518766,0.16909355517036254,0.2321588738962284,0.2691895479975205,0.49865157810625105,0.3991489048900006,8.470776521096026,228913.7304855671,9,6,3.3043849284614235,600,0.5939618997814736,0.47593955184203846,0.6596421330435585,19,0.37507569086445813,3.4015300645018436,0.3321983326923433,0.41131462217571535,4.5398511049680375,3.788003720763855
STORE_0030,LOC_0030,Germany,Leipzig,51.35571724156756,12.291397367479552,2022-05-19,178,20,11889.464733048035,7780.768038096407,3112.307215238563,4668.460822857844,1931.3374992261417,52461.94886676463,0.15471629960359562,0.252246255484731,0.4170829716708198,0.17595447324085356,0.20018625351910221,0.384087277200796,0.4157264692801018,0.3213722057672435,5.732157226578958,171337.69445153885,6,3,3.3648351738235784,1501,0.3818515195744728,0.7921538276017734,0.6945717452905344,20,0.6523915948868773,1.7300948744404967,1.7245438078579862,0.6862672883412573,3.6593334392363253,4.4914152646290475
STORE_0031,LOC_0031,France,Strasbourg,48.648892172526075,7.705220008517742,2016-12-29,111,15,11165.3390017448,8192.970297778193,3277.188119111277,4915.782178666916,5768.065868827458,30755.44317246425,0.250724931910232,0.2932067110914981,0.31361285929988886,0.14245549769838103,0.12374900576455296,0.19786388531984336,0.6783871089156036,0.32064216961077563,5.196183864567525,200281.52621613833,8,6,3.340432419398778,1601,0.40895391329848957,0.9182717549907602,0.7872495777929567,16,0.29357581537699146,2.4535881389156784,1.0289633462971781,0.37607449260828923,3.69162327856593,4.938700521589658
STORE_0032,LOC_0032,Germany,Dortmund,51.439502984256556,7.543049615973795,2018-10-19,122,18,7954.963908718683,5671.150913929697,2268.460365571879,3402.690548357818,2679.1743079891626,36509.65174630815,0.25261321299267114,0.2226608963972652,0.2876169150010506,0.2371089756090131,0.3328721435400412,0.31694824287287543,0.3501796135870834,0.30795974905252543,5.709375626788243,346362.80190967966,12,3,3.575119609183792,1657,0.4808573662897506,0.32156474000875374,0.6706755082059801,19,0.15078126052362234,0.18460231247710135,0.1385258192027015,0.3576425176686405,3.8984964323120654,4.542838560236364
STORE_0033,LOC_0033,Germany,Hamburg,53.64223029964595,10.06612552345309,2023-06-05,101,12,6757.383563964692,4211.319067427763,1684.5276269711053,2526.7914404566577,3694.7582736857908,43247.745485180174,0.15395882475017555,0.2446794171329136,0.33054379098844233,0.2708179671284685,0.38958879727779755,0.1670489377495304,0.44336226497267206,0.1364034890894009,6.065823653446678,461476.36220195453,11,3,3.1922385435203147,1134,0.99498312000476,0.8187767232126729,0.7131913941343546,15,0.1,2.3084881605625687,0.4924724732117032,0.23753286387518072,3.9191984402562783,3.835776445773418
STORE_0034,LOC_0034,Poland,Katowice,50.326803214944974,19.054848396127806,2022-07-21,131,14,9262.329659077133,5820.819729208948,2328.3278916835793,3492.4918375253687,3071.873752733147,23676.243654455393,0.2516589527034153,0.2551904771878151,0.270455823561784,0.2226947465469856,0.22119734114739337,0.3671326710121919,0.41166998784041475,0.057396870811478824,7.36952397776066,253250.23804484357,11,3,3.962169983402394,2920,0.7186966547165566,0.5699439549798703,0.8767124008418956,13,0.1377265945915604,0.1327411897756436,0.7078137397442917,0.5764415181691834,4.514374139588947,3.7151041026551646
STORE_0035,LOC_0035,Poland,Bydgoszcz,53.133671474121826,17.925797351982283,2017-05-10,108,15,2527.0010985139365,1754.175986919946,701.6703947679785,1052.5055921519674,2199.2831520629015,27496.436470763947,0.11247351989471278,0.35641974887049316,0.3237178069662269,0.20738892426856728,0.33766360493529496,0.2705736338343863,0.39176276123031867,0.6046003948344049,7.383911416744015,202958.49989121335,3,5,3.1070227040101708,1008,0.9087721792054981,0.8597791337654304,0.7498036906239773,12,0.6859736040798098,1.383905344531139,0.436226639980766,0.14228512126471035,3.7473817587908047,4.139541380529121
STORE_0036,LOC_0036,Poland,Łódź,51.74089064261414,19.43053770340246,2015-06-18,102,8,1282.6886182994187,943.365909579473,377.34636383178923,566.0195457476838,1054.786958103881,26831.940025852018,0.13190208402676507,0.12573863812148736,0.4779457984424595,0.264413479409288,0.14041588767812388,0.25330393330920953,0.6062801790126665,0.48508251118700846,6.051223646129686,100000.0,12,2,3.375495859461029,1317,0.3519453795074194,0.9613225469957881,0.6954024524867203,14,0.30510385691407543,1.4570726278881339,1.1425626531892115,0.14919944510683456,3.7929770312979314,3.4562326989439938
STORE_0037,LOC_0037,Germany,Düsseldorf,51.17965075675206,6.818184022737717,2023-10-21,124,15,15121.183833251787,9637.177111073222,3854.8708444292893,5782.306266643934,6629.396517583637,36022.774096952024,0.2203232767775311,0.39651406450405347,0.173426642728144,0.2097360159902715,0.14874322517501143,0.35193476917384675,0.4993220056511418,0.588711986377308,4.610299788848732,287507.4897495109,10,1,3.2002484471462016,1067,0.1515817418673992,0.6286006487940036,0.7229821315273488,13,0.2798544917779492,0.2568343348300807,0.26488420848195887,0.4816664373855739,4.163430439952499,4.4659811035633
STORE_0038,LOC_0038,Germany,Munich,48.13427514701576,11.498209243181531,2013-04-17,80,8,8411.337908965246,5960.007535021954,2384.0030140087815,3576.0045210131725,1852.9692568930402,56412.74384259573,0.11874700598250962,0.32662983912954024,0.38012587285943156,0.17449728202851864,0.15924249072285437,0.3289222454018037,0.511835263875342,0.49178795089136634,5.418901757324789,409992.01915389684,7,2,3.1906753043567457,1679,0.9798661884724686,0.9173528678550341,0.9090977680159511,19,0.3787221926226302,0.10696568886128242,1.4861256189398724,0.4591139263649225,4.2410973121215365,4.366291935404845
STORE_0039,LOC_0039,France,Strasbourg,48.51743664038996,7.78875175273192,2023-05-17,81,8,9206.041453323238,6521.405644148307,2608.562257659323,3912.843386488984,5526.8646188384255,45756.556176605256,0.06137419388884324,0.48456339988468067,0.21908324081717453,0.2349791654093016,0.10476295116256258,0.40239726848955665,0.4928397803478808,0.04457474951324867,8.443116947248422,289786.74187060725,7,5,4.20122354092311,941,0.25809012414204624,0.9034210912933243,0.5159812136927219,13,0.7305547482352308,0.3910256239060565,1.5630876991505382,0.5567836229380533,4.462514647483825,4.038627595996279
STORE_0040,LOC_0040,France,Marseille,43.211726171898064,5.440041382809754,2012-09-27,103,12,6003.087026625916,4144.748758442312,1657.8995033769247,2486.849255065387,2639.8289452085583,51000.1954358354,0.20515953017517918,0.35689175510161586,0.10097149202015937,0.3369772227030456,0.14685923101686083,0.40467034600837437,0.4484704229747647,0.2847737274053188,11.31241650411459,233831.90687130782,6,7,3.657210505203457,1631,0.8965992601973033,0.5408399193860626,0.8174584462620876,13,0.2598017448646039,0.1,0.1,0.29871813714462403,4.119781479883354,3.9839807013963657
STORE_0041,LOC_0041,Germany,Leipzig,51.338729305402794,12.369217315465331,2020-01-26,85,13,5047.85747172841,3496.7530986604734,1398.7012394641895,2098.051859196284,2335.924475800222,43777.51106346113,0.23343140376879,0.19017120000207727,0.25421476122109404,0.3221826350080387,0.11089584851065884,0.3990640455064978,0.49004010598284337,0.6122637148998912,4.103952851693776,470659.79225480015,11,2,3.514304410215851,908,0.8580466923698044,0.7537671910344397,0.8902132285534538,10,0.36167476124759745,0.6294780549186711,1.5009019049444483,0.13249736916033253,4.145185514141344,4.055771670828487
STORE_0042,LOC_0042,France,Nantes,47.236881556931905,-1.4886638068149702,2017-03-13,93,14,5982.711371963785,3878.460222433642,1551.3840889734568,2327.076133460185,3816.2821155529673,47441.33110232255,0.005757885281015572,0.3268456863303522,0.48742027069183935,0.1799761576967928,0.1624038426191021,0.337989052865624,0.49960710451527396,0.5111098312615582,6.747369447633986,309948.1785726546,6,3,3.235045229155526,520,0.6743301115349566,0.4161003273809897,0.9159801994944526,18,0.5884861830063226,0.5728085015079715,0.5610051883864201,0.19674989935422124,4.46615980606818,4.724717837060723
STORE_0043,LOC_0043,Germany,Munich,48.10466184158044,11.617603230511813,2018-08-03,112,14,9289.709840570811,6132.485213357638,2452.9940853430553,3679.4911280145825,6109.154724366237,40120.12302785165,0.09760106360521432,0.4057630353161874,0.2436195523136733,0.253016348764925,0.12052137751916682,0.2767487867074088,0.6027298357734244,0.11055434557369614,3.230810503238329,224957.25547429972,10,2,3.7933895038999763,758,0.9742174075774495,0.866662403437354,0.5502042889344803,18,0.1,1.301866166520311,1.69620308860311,0.08495544842273282,3.9300314669410077,3.9377568925787814
STORE_0044,LOC_0044,Poland,Łódź,51.77234639279916,19.409405654033883,2022-08-29,147,20,4221.3690566392925,2722.723655899322,1089.0894623597287,1633.634193539593,1618.8337603519838,33637.47647413107,0.327399514805666,0.13123027838362536,0.301550035397978,0.23982017141273065,0.21833361736712256,0.39169459054455574,0.3899717920883218,0.12781410211941785,3.1677904318160066,145996.74604014505,13,1,3.5194471696266323,1653,0.9787231896681754,0.6458613029240994,0.5194791184711706,14,0.1,0.7018549382702343,0.13361561780500433,0.46516520596302613,4.236800507551165,3.6216171438536984
STORE_0045,LOC_0045,Germany,Essen,51.531325997271026,7.071085204321386,2018-02-26,128,14,6573.575823169967,4528.1922670758995,1811.2769068303598,2716.9153602455394,2175.442802663245,39252.15584192087,0.24340640394535648,0.15983222012299458,0.3308609746298805,0.2659004013017685,0.08624625982201918,0.3008435603332587,0.6129101798447221,0.5797340570396133,2.6031917982577433,245410.41742152287,12,4,3.5372127270741704,1453,0.926592388900407,0.9128249150361414,0.8621170852022467,6,0.36792897468704505,0.49935480466673954,0.1062779764560057,0.24582161775928388,4.37098799026573,3.787289358228039
STORE_0046,LOC_0046,France,Strasbourg,48.605090366931684,7.822216345818849,2017-10-29,124,14,22165.896027407056,15856.852700549614,6342.7410802198465,9514.111620329768,4772.334767504508,56011.93652892023,0.1147017674006464,0.4084384070865839,0.3448109496233484,0.1320488758894212,0.23640894091376002,0.2317226317915806,0.5318684272946594,0.27580874045081366,7.36529901551493,114293.7162768491,6,2,3.5809470897131543,1278,0.7893924757227446,0.8681685183935761,0.811245901939225,15,0.2163765124835573,0.3571891071312622,1.401648876314847,0.36062118601384663,4.088883732760826,4.49575854605598
STORE_0047,LOC_0047,Germany,Frankfurt,50.18435884019196,8.723772595343007,2019-02-20,109,16,2624.10992152584,1738.924514787033,695.5698059148133,1043.3547088722198,910.6606449469389,30533.1485406607,0.22983669336434315,0.30526805586153244,0.20371256542271726,0.26118268535140704,0.27368702882979506,0.2923108166457418,0.4340021545244631,0.6817585126807431,5.969009280671827,429555.79004071257,4,1,3.709465265241125,855,0.27416552986557774,0.701986503378716,0.9203939264610278,24,0.33295768994993397,1.725128996226967,0.36964961796325413,0.4346409582892907,4.458202951623427,3.7156910021366385
